,Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime
996,27,205,10,3,4,98,2,2,4,5769,7100,1,11,3,4,0,6,3,3,6,2,4,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
997,27,135,17,4,4,51,3,1,3,2394,25681,1,13,3,4,0,8,2,3,8,2,7,7,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
998,26,683,2,1,1,36,2,1,4,3904,4050,0,12,3,4,0,5,2,3,4,3,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
999,42,1147,10,3,3,31,3,4,1,16799,16616,0,14,3,3,1,21,5,3,20,7,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1000,52,258,8,4,3,54,3,1,1,2950,17363,9,13,3,3,0,12,2,1,5,4,0,4,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1001,37,1462,11,3,1,94,3,1,3,3629,19106,4,18,3,1,0,8,6,3,3,2,0,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1002,35,200,18,2,3,60,3,3,4,9362,19944,2,11,3,3,0,10,2,3,2,2,2,2,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1003,25,949,1,3,1,81,3,1,4,3229,4910,4,11,3,2,1,7,2,2,3,2,0,2,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
1004,26,652,7,3,3,100,4,1,1,3578,23577,0,12,3,4,0,8,2,3,7,7,0,7,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
1005,29,332,17,3,2,51,2,3,1,7988,9769,1,13,3,1,0,10,3,2,10,9,0,9,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
1006,49,1475,28,2,1,97,2,2,1,4284,22710,3,20,4,1,0,20,2,3,4,3,1,3,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1007,29,337,14,1,3,84,3,3,4,7553,22930,0,12,3,1,0,9,1,3,8,7,7,7,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1008,54,971,1,3,4,54,3,4,4,17328,5652,6,19,3,4,0,29,3,2,20,7,12,7,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1009,58,1055,1,3,4,76,3,5,1,19701,22456,3,21,4,3,1,32,3,3,9,8,1,5,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1010,55,1136,1,4,2,81,4,4,4,14732,12414,2,13,3,4,2,31,4,4,7,7,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1011,36,1174,3,4,1,99,3,2,2,9278,20763,3,16,3,4,0,15,3,3,5,4,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1012,31,667,1,4,2,50,1,1,3,1359,16154,1,12,3,2,0,1,3,3,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1013,30,855,7,4,4,73,3,2,1,4779,12761,7,14,3,2,2,8,3,3,3,2,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1014,31,182,8,5,1,93,3,4,2,16422,8847,3,11,3,3,0,9,3,4,3,2,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1015,34,560,1,4,4,91,3,1,1,2996,20284,5,14,3,3,2,10,2,3,4,3,1,3,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1016,31,202,8,3,1,34,2,1,2,1261,22262,1,12,3,3,0,1,3,4,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1017,27,1377,11,1,2,91,3,1,1,2099,7679,0,14,3,2,0,6,3,4,5,0,1,4,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1018,36,172,4,4,1,37,2,2,4,5810,22604,1,16,3,3,0,10,2,2,10,4,1,8,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1019,36,329,16,4,3,98,2,2,1,5647,13494,4,13,3,1,2,11,3,2,3,2,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1020,47,465,1,3,1,74,3,1,4,3420,10205,7,12,3,3,1,17,2,2,6,5,1,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
1021,25,383,9,2,1,68,2,1,1,4400,15182,3,12,3,1,0,6,2,3,3,2,2,2,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1022,37,1413,5,2,3,84,4,1,3,3500,25470,0,14,3,1,0,7,2,1,6,5,1,3,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
1023,56,1255,1,2,1,90,3,1,1,2066,10494,2,22,4,4,1,5,3,4,3,2,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1024,47,359,2,4,1,82,3,4,3,17169,26703,3,19,3,2,2,26,2,4,20,17,5,6,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1025,24,1476,4,1,4,42,3,2,3,4162,15211,1,12,3,3,2,5,3,3,5,4,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1026,32,601,7,5,4,97,3,2,4,9204,23343,4,12,3,3,1,7,3,2,4,3,0,3,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1027,34,401,1,3,4,86,2,1,2,3294,3708,5,17,3,1,1,7,2,2,5,4,0,2,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1028,41,1283,5,5,2,90,4,1,3,2127,5561,2,12,3,1,0,7,5,2,4,2,0,3,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
1029,40,663,9,4,3,81,3,2,3,3975,23099,3,11,3,3,2,11,2,4,8,7,0,7,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1030,31,326,8,2,1,31,3,3,4,10793,8386,1,18,3,1,1,13,5,3,13,7,9,9,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1031,46,377,9,3,1,52,3,3,4,10096,15986,4,11,3,1,1,28,1,4,7,7,4,3,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1032,39,592,2,3,1,54,2,1,1,3646,17181,2,23,4,2,0,11,2,4,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1033,31,1445,1,5,3,100,4,3,2,7446,8931,1,11,3,1,0,10,2,3,10,8,4,7,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1034,45,1038,20,3,2,95,1,3,1,10851,19863,2,18,3,2,1,24,2,3,7,7,0,7,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1035,31,1398,8,2,4,96,4,1,2,2109,24609,9,18,3,4,0,8,3,3,3,2,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1036,31,523,2,3,2,94,3,1,4,3722,21081,6,13,3,3,1,7,2,1,2,2,2,2,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
1037,45,1448,29,3,2,55,3,3,4,9380,14720,4,18,3,4,2,10,4,4,3,1,1,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
1038,48,1221,7,3,3,96,3,2,1,5486,24795,4,11,3,1,3,15,3,3,2,2,2,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1039,34,1107,9,4,1,52,3,1,3,2742,3072,1,15,3,4,0,2,0,3,2,2,2,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1040,40,218,8,1,4,55,2,3,2,13757,25178,2,11,3,3,1,16,5,3,9,8,4,8,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1041,28,866,5,3,4,84,3,2,1,8463,23490,0,18,3,4,0,6,4,3,5,4,1,3,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1042,44,981,5,3,3,90,2,1,3,3162,7973,3,14,3,4,0,7,5,3,5,2,0,3,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1043,53,447,2,3,4,39,4,4,2,16598,19764,4,12,3,2,0,35,2,2,9,8,8,8,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1044,49,1495,5,4,1,96,3,2,3,6651,21534,2,14,3,2,1,20,0,2,3,2,1,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1045,40,896,2,3,3,68,3,1,3,2345,8045,2,14,3,3,1,8,3,4,3,1,1,2,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1046,44,1467,20,3,4,49,3,1,2,3420,21158,1,13,3,3,0,6,3,2,5,2,1,3,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1047,33,430,7,3,4,54,3,2,1,4373,17456,0,14,3,1,2,5,2,3,4,3,0,3,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1048,34,1326,3,3,4,81,1,2,1,4759,15891,3,18,3,4,0,15,2,3,13,9,3,12,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
1049,30,1358,16,1,4,96,3,2,3,5301,2939,8,15,3,3,2,4,2,2,2,1,2,2,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1050,42,748,9,2,1,74,3,1,4,3673,16458,1,13,3,3,0,12,3,3,12,9,5,8,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1051,44,383,1,5,1,79,3,2,3,4768,9282,7,12,3,3,1,11,4,2,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1052,30,990,7,3,3,64,3,1,3,1274,7152,1,13,3,2,2,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1053,57,405,1,2,2,93,4,2,3,4900,2721,0,24,4,1,1,13,2,2,12,9,2,8,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1054,49,1490,7,4,3,35,3,3,2,10466,20948,3,14,3,2,2,29,3,3,8,7,0,7,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1055,34,829,15,3,2,71,3,4,1,17007,11929,7,14,3,4,2,16,3,2,14,8,6,9,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1056,28,1496,1,3,1,92,3,1,3,2909,15747,3,15,3,4,1,5,3,4,3,2,1,2,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
1057,29,115,13,3,1,51,3,2,2,5765,17485,5,11,3,1,0,7,4,1,5,3,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1058,34,790,24,4,1,40,2,2,2,4599,7815,0,23,4,3,0,16,2,4,15,9,10,10,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1059,35,660,7,1,4,76,3,1,3,2404,16192,1,13,3,1,1,1,3,3,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1060,24,381,9,3,2,89,3,1,1,3172,16998,2,11,3,3,0,4,2,2,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
1061,24,830,13,2,4,78,3,1,2,2033,7103,1,13,3,3,1,1,2,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1062,44,1193,2,1,2,86,3,3,3,10209,19719,5,18,3,2,0,16,2,2,2,2,2,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1
1063,29,1246,19,3,3,77,2,2,3,8620,23757,1,14,3,3,2,10,3,3,10,7,0,4,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1064,30,330,1,3,3,46,3,1,3,2064,15428,0,21,4,1,1,6,3,4,5,3,1,3,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1065,55,1229,4,4,4,30,3,2,3,4035,16143,0,16,3,2,0,4,2,3,3,2,1,2,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1066,33,1099,4,4,1,82,2,1,2,3838,8192,8,11,3,4,0,8,5,3,5,4,0,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1067,47,571,14,3,3,78,3,2,3,4591,24200,3,17,3,3,1,11,4,2,5,4,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1068,28,289,2,2,3,38,2,1,1,2561,5355,7,11,3,3,0,8,2,2,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1069,28,1423,1,3,1,72,2,1,3,1563,12530,1,14,3,4,1,1,2,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1070,28,467,7,3,3,55,3,2,1,4898,11827,0,14,3,4,0,5,5,3,4,2,1,3,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1071,49,271,3,2,3,43,2,2,1,4789,23070,4,25,4,1,1,10,3,3,3,2,1,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1072,29,410,2,1,4,97,3,1,2,3180,4668,0,13,3,3,3,4,3,3,3,2,0,2,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1073,28,1083,29,1,3,96,1,2,2,6549,3173,1,14,3,2,2,8,2,2,8,6,1,7,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1074,33,516,8,5,4,69,3,2,3,6388,22049,2,17,3,1,0,14,6,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1075,32,495,10,3,3,64,3,3,4,11244,21072,2,25,4,2,0,10,5,4,5,2,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1076,54,1050,11,4,2,87,3,4,4,16032,24456,3,20,4,1,1,26,2,3,14,9,1,12,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1077,29,224,1,4,1,100,2,1,1,2362,7568,6,13,3,3,0,11,2,1,9,7,0,7,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
1078,44,136,28,3,4,32,3,4,1,16328,22074,3,13,3,3,1,24,1,4,20,6,14,17,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1079,39,1089,6,3,2,32,3,3,2,8376,9150,4,18,3,4,0,9,3,3,2,0,2,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1080,46,228,3,3,3,51,3,4,2,16606,11380,8,12,3,4,1,23,2,4,13,12,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1081,35,1029,16,3,4,91,2,3,2,8606,21195,1,19,3,4,0,11,3,1,11,8,3,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1082,23,507,20,1,1,97,3,2,3,2272,24812,0,14,3,2,0,5,2,3,4,3,1,2,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1083,40,676,9,4,4,86,3,1,1,2018,21831,3,14,3,2,0,15,3,1,5,4,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1084,34,971,1,3,4,64,2,3,3,7083,12288,1,14,3,4,0,10,3,3,10,9,8,6,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1
1085,31,561,3,3,4,33,3,1,3,4084,4156,1,12,3,1,0,7,2,1,7,2,7,7,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1086,50,333,22,5,3,88,1,4,4,14411,24450,1,13,3,4,0,32,2,3,32,6,13,9,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
1087,34,1440,7,2,2,55,3,1,3,2308,4944,0,25,4,2,1,12,4,3,11,10,5,7,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1
1088,42,1210,2,3,3,68,2,1,2,4841,24052,4,14,3,2,1,4,3,3,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1089,37,674,13,3,1,47,3,2,4,4285,3031,1,17,3,1,0,10,2,3,10,8,3,7,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1090,29,441,8,1,3,39,1,2,1,9715,7288,3,13,3,3,1,9,3,3,7,7,0,7,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1091,33,575,25,3,4,44,2,2,2,4320,24152,1,13,3,4,0,5,2,3,5,3,0,2,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1092,45,950,28,3,4,97,3,1,4,2132,4585,4,20,4,4,1,8,3,3,5,4,0,3,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
1093,42,288,2,3,4,40,3,3,4,10124,18611,2,14,3,3,1,24,3,1,20,8,13,9,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1094,40,1342,9,2,1,47,3,2,1,5473,19345,0,12,3,4,0,9,5,4,8,4,7,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1095,33,589,28,4,2,79,3,2,3,5207,22949,1,12,3,2,1,15,3,3,15,14,5,7,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
1096,40,898,6,2,3,38,3,4,4,16437,17381,1,21,4,4,0,21,2,3,21,7,7,7,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
1097,24,350,21,2,3,57,2,1,1,2296,10036,0,14,3,2,3,2,3,3,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1098,40,1142,8,2,4,72,3,2,4,4069,8841,3,18,3,3,0,8,2,3,2,2,2,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1099,45,538,1,4,1,66,3,3,2,7441,20933,1,12,3,1,3,10,4,3,10,8,7,7,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1100,35,1402,28,4,2,98,2,1,3,2430,26204,0,23,4,1,2,6,5,3,5,3,4,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1101,32,824,5,2,4,67,2,2,2,5878,15624,3,12,3,1,1,12,2,3,7,1,2,5,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1102,36,1157,2,4,3,70,3,1,4,2644,17001,3,21,4,4,0,7,3,2,3,2,1,2,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
1103,48,492,16,4,3,96,3,2,3,6439,13693,8,14,3,3,1,18,2,3,8,7,7,7,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1104,29,598,9,3,3,91,4,1,3,2451,22376,6,18,3,1,2,5,2,2,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1105,33,1242,8,4,1,46,3,2,1,6392,10589,2,13,3,4,1,8,6,1,2,2,2,2,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1106,30,740,1,3,2,64,2,2,1,9714,5323,1,11,3,4,1,10,4,3,10,8,6,7,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1107,38,888,10,4,3,71,3,2,3,6077,14814,3,11,3,3,0,10,2,3,6,3,1,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
1108,35,992,1,3,4,68,2,1,1,2450,21731,1,19,3,2,0,3,3,3,3,0,1,2,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1109,30,1288,29,4,3,33,3,3,2,9250,17799,3,12,3,2,1,9,3,3,4,2,1,3,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
1110,35,104,2,3,1,69,3,1,1,2074,26619,1,12,3,4,1,1,2,3,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1111,53,607,2,5,3,78,2,3,4,10169,14618,0,16,3,2,1,34,4,3,33,7,1,9,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1112,38,903,2,3,3,81,3,2,2,4855,7653,4,11,3,1,2,7,2,3,5,2,1,4,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1113,32,1200,1,4,4,62,3,2,1,4087,25174,4,14,3,2,1,9,3,2,6,5,1,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
1114,48,1108,15,4,3,65,3,1,1,2367,16530,8,12,3,4,1,10,3,2,8,2,7,6,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1115,34,479,7,4,1,35,3,1,4,2972,22061,1,13,3,3,0,1,4,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1116,55,685,26,5,3,60,2,5,4,19586,23037,1,21,4,3,1,36,3,3,36,6,2,13,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1117,34,1351,1,4,2,45,3,2,4,5484,13008,9,17,3,2,1,9,3,2,2,2,2,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1118,26,474,3,3,1,89,3,1,4,2061,11133,1,21,4,1,0,1,5,3,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1119,38,1245,14,3,3,80,3,2,2,9924,12355,0,11,3,4,1,10,3,3,9,8,7,7,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1120,38,437,16,3,2,90,3,2,2,4198,16379,2,12,3,2,0,8,5,4,3,2,1,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1121,36,884,1,4,2,73,3,2,3,6815,21447,6,13,3,1,0,15,5,3,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1122,29,1370,3,1,2,87,3,1,1,4723,16213,1,18,3,4,0,10,3,3,10,9,1,5,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
1123,35,670,10,4,1,51,3,2,3,6142,4223,3,16,3,3,0,10,4,3,5,2,0,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1124,39,1462,6,3,4,38,4,3,3,8237,4658,2,11,3,1,1,11,3,3,7,6,7,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1125,29,995,2,1,1,87,3,2,4,8853,24483,1,19,3,4,1,6,0,4,6,4,1,3,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1126,50,264,9,3,3,59,3,5,3,19331,19519,4,16,3,3,1,27,2,3,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
1127,23,977,10,3,4,45,4,1,3,2073,12826,2,16,3,4,1,4,2,3,2,2,2,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
1128,36,1302,6,4,1,80,4,2,1,5562,19711,3,13,3,4,1,9,3,3,3,2,0,2,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
1129,42,1059,9,2,4,93,2,5,4,19613,26362,8,22,4,4,0,24,2,3,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
1130,35,750,28,3,2,46,4,2,3,3407,25348,1,17,3,4,2,10,3,2,10,9,6,8,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1131,34,653,10,4,4,92,2,2,3,5063,15332,1,14,3,2,1,8,3,2,8,2,7,7,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1132,40,118,14,2,4,84,3,2,1,4639,11262,1,15,3,3,1,5,2,3,5,4,1,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1133,43,990,27,3,4,87,4,1,2,4876,5855,5,12,3,3,1,8,0,3,6,4,0,2,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1134,35,1349,7,2,3,63,2,1,4,2690,7713,1,18,3,4,1,1,5,2,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1135,46,563,1,4,4,56,4,4,1,17567,3156,1,15,3,2,0,27,5,1,26,0,0,12,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1136,28,329,24,3,3,51,3,1,2,2408,7324,1,17,3,3,3,1,3,3,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
1137,22,457,26,2,2,85,2,1,3,2814,10293,1,14,3,2,0,4,2,2,4,2,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
